id,college_name,survey_year,name,hostel_type,intake_capacity,students_residing
52423,"Yashwantrao Bhonsale College of Pharmacy, Sawantwadi",2015,Tarabai Girls Hostel,Girls Hostel,45,40
13783,"VYWS Dental College,Tapovan-Wadali Road Camp, Amravati",2015,"Dental College Ladies Hostel, Amravati",Girls Hostel,44,21
41900,"Sinhgad Technical Education Societys College of Pharmacy, Vadgaon bk, Sinhgad Road, Pune 41",2015,Vijaydurg Boys Hostel,Boys Hostel,480,22
41900,"Sinhgad Technical Education Societys College of Pharmacy, Vadgaon bk, Sinhgad Road, Pune 41",2015,Payaswani Girls Hostel,Girls Hostel,353,36
41900,"Sinhgad Technical Education Societys College of Pharmacy, Vadgaon bk, Sinhgad Road, Pune 41",2015,Raigad Boys Hostel,Boys Hostel,384,24
1352,"Nitte Institute of Technology, BANGALORE",2015,KUMARADHARA II,Boys Hostel,192,192
1352,"Nitte Institute of Technology, BANGALORE",2015,KUMARADHARA,Boys Hostel,346,346
1352,"Nitte Institute of Technology, BANGALORE",2015,KAVERI,Girls Hostel,192,192
1352,"Nitte Institute of Technology, BANGALORE",2015,SHAMBHAVI,Boys Hostel,311,311
41381,"Pravara Gramin Education Societys Sir Vishweshwarayya College of Engineering, Chincholi, Tal. Sinnar, Dist. Nashik 422101",2015,MOUNT VIEW HOSTEL FOR BOYS,Boys Hostel,300,263
41381,"Pravara Gramin Education Societys Sir Vishweshwarayya College of Engineering, Chincholi, Tal. Sinnar, Dist. Nashik 422101",2015,MOUNT VIEW HOSTEL FOR GIRLS,Girls Hostel,200,176
41688,"Rayat Shikshan Sansthas R.B.Narayanrao Borawake College, Shrirampur, Dist.Ahmednagar 413709",2015,Block J2,Girls Hostel,150,150
41688,"Rayat Shikshan Sansthas R.B.Narayanrao Borawake College, Shrirampur, Dist.Ahmednagar 413709",2015,Block O,Boys Hostel,150,150
41688,"Rayat Shikshan Sansthas R.B.Narayanrao Borawake College, Shrirampur, Dist.Ahmednagar 413709",2015,Block J1,Girls Hostel,25,25
39247,K.S.Rangasamy College of Technology,2015,NEW LADIES HOSTEL-I,Girls Hostel,300,238
39247,K.S.Rangasamy College of Technology,2015,NEW LADIES HOSTEL-II,Girls Hostel,250,94
39247,K.S.Rangasamy College of Technology,2015,NEW BOYS HOSTEL-II,Boys Hostel,1360,869
39247,K.S.Rangasamy College of Technology,2015,NEW BOYS HOSTEL-I,Boys Hostel,700,328
19311,Gateway Institute of Engineering and Technology,2015,Boys Hostel,Boys Hostel,280,129
11039,"College of Architecture Shivaji Peth,",2015,SPSMBH Boys Hostel (51 Thana),Boys Hostel,150,0
48374,"Indrani Devi Institute of Education, Bhandarhati",2015,Indrani Devi Institute of Education Hostel,Girls Hostel,30,10
41834,"Jagdamba Education Societys S.N.D.College of Engineering & Research Centre,Babhulgaon Tal. Yeola, Dist. Nashik 423401",2015,Lokmanya Tilak Boys Hostel,Boys Hostel,300,247
1243,"B G S Inst., of Technology, Mandya Dist",2015,BGS Boys Hostel,Boys Hostel,420,348
1243,"B G S Inst., of Technology, Mandya Dist",2015,BGS Girls Hostel,Girls Hostel,550,450
25005,Mahath Amma Institute of Engineering and Technology,2015,Boys Hostel,Boys Hostel,300,87
25005,Mahath Amma Institute of Engineering and Technology,2015,Girls HOstel,Girls Hostel,200,25
41573,"Shri Shivaji Shikshan Prasarak Mandals Arts,Science & Commerce College, Rahuri, Dist.Ahmednagar 413705",2015,"A.S.C.College Ladies hostel, Rahuri",Girls Hostel,102,0
19966,"Maharshi Dayanand Gurukul Mahavidyalaya, Patel Marg",2015,DAYANAND BHAWAN,Boys Hostel,30,20
42187,"Agricultural Development Trusts Sharadabai Pawar Mahila Arts, Commerce & Science College, Pune",2015,Lata Mangeshkar,Girls Hostel,450,450
46709,"SHERWOOD COLLEGE OF ENGINEERING RESEARCH AND TECHNOLOGY, BARABANKI",2015,SEC BOY'S HOSTEL,Boys Hostel,120,41
48910,"S.S. MEMORIAL MAHAVIDHYALAYA,SUTIYANI MOD,TAKHA",2015,Lohiya Boys Hostel,Boys Hostel,300,100
19098,Seva Bharati Mahavidyalaya,2015,"S.B.M., B.P.E.D. HOSTEL",Boys Hostel,80,70
19098,Seva Bharati Mahavidyalaya,2015,"S.B.M., GIRLS' HOSTEL",Girls Hostel,56,56
42391,"HAZI ISMAIL MAHAVIDYALAYA, SADULLAHNAGAR, BALRAMPUR",2015,HAJI ISMAIL BOYS HOSTEL,Girls Hostel,30,20
8593,"Kottureshwara Degree College, Kottur.",2015,Gowriraj Boys Hostel,Boys Hostel,100,41
25014,C K College of Engineering & Technology (Formerly Sri Jayaram Engineering College),2015,Boys Hostel,Boys Hostel,120,25
41253,"Shri Vivekanand Nursing Home Trusts College of Pharmacy, Shri Shivajinagar,Rahuri Factory, Tal.Rahuri, Dist.Ahmednagar",2015,SVNHT's Girls Hostel,Girls Hostel,60,39
15762,COLLEGE OF ENGINEERING GOPALPUR RANJANI ROAD GOPALPUR PANDHARPUR-413304,2015,Girls Hostel No.2,Girls Hostel,594,590
15762,COLLEGE OF ENGINEERING GOPALPUR RANJANI ROAD GOPALPUR PANDHARPUR-413304,2015,Boys Hostel No.2,Boys Hostel,575,570
15762,COLLEGE OF ENGINEERING GOPALPUR RANJANI ROAD GOPALPUR PANDHARPUR-413304,2015,Boys Hostel No.3,Boys Hostel,300,250
9516,Bharathiyar Arts & Science College (W),2015,Bharathi Chellammal Hostel,Girls Hostel,600,475
33685,Sahyadri Shikshan Sanstha College of Science B.Sc.(I.T.) and B.Sc. ( Computer Science) at Sawarde Tal Chiplun Dist Ratnagiri,2015,Netagi Shubaschandra Bhose,Boys Hostel,100,4
6034,Gopalak Vikas Mandal Mahila B. Ed. College (Co-Education),2015,BOYS,Boys Hostel,100,0
616,Shri Jayendrapuri Arts & Science College,2015,Shri Bhagubhai Premchan Hostel For College Students,Girls Hostel,66,38
6100,Degree College of Physical Education,2015,BOYS HOSTEL,Boys Hostel,150,21
6100,Degree College of Physical Education,2015,GIRLS Hostel,Girls Hostel,75,5
41915,"Pravara Institute of Research and Education in Natural and Social Sciences Pirens, Institute of Business Management and Administration IBMA, A/p. Loni Bk., Tal. Shrirampur, Dist.Ahmednagar 413736",2015,Ladies Hostel,Girls Hostel,120,5
41915,"Pravara Institute of Research and Education in Natural and Social Sciences Pirens, Institute of Business Management and Administration IBMA, A/p. Loni Bk., Tal. Shrirampur, Dist.Ahmednagar 413736",2015,Shivaji Boys Hostel,Boys Hostel,60,0
47470,"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, CHENNAI",2015,NIFT Girls Hostel,Girls Hostel,290,263
44054,Sunil Dhar Memorial B.P.Ed. College,2015,S.D.M.B.P.Ed College Ladies Hostel,Girls Hostel,20,9
42054,"Army Institute of Technology, College of Engineering,Pune",2015,"Old Boys Hostel (SE, TE, BE & ME)",Boys Hostel,450,430
42054,"Army Institute of Technology, College of Engineering,Pune",2015,New Boys Hostel - 1 (Fresher & BE),Boys Hostel,434,429
10459,"Ludhiana College of Engg. and Technology, Ludhiana",2015,Hostel for Girl's,Girls Hostel,100,13
10459,"Ludhiana College of Engg. and Technology, Ludhiana",2015,Hostel for Boy's,Boys Hostel,150,20
48759,GROW MORE FACULTY OF DIPLOMA ENGINEERING-684,2015,Grow More Hostel,Girls Hostel,300,30
11125,"D. Y. Patil College of Engineering & Technology, KASABA BAWADA",2015,D. Y. PATIL GIRLS HOSTEL,Girls Hostel,50,0
22905,Cosmic College of Education,2015,Cosmic hostel for boys,Boys Hostel,20,0
22905,Cosmic College of Education,2015,Cosmic hostel for girls,Girls Hostel,170,0
33374,"Mahatma Gandhi Institute of Nursing, Jabalpur",2015,"Mahatma Gandhi Boys Hostel , Neemkhea , Jabalpur",Boys Hostel,20,12
16580,Gojan School of Business and Technology,2015,Girls Hostel,Girls Hostel,50,20
45717,"SRINIVASAN COLLEGE OF NURSING (Inst. Code - 479), PERAMBALUR",2015,SRINIVASAN HOSTEL FOR BOYS,Boys Hostel,50,28
7228,"College of Agricultural Engineering & Technology, Godhra",2015,Aditi Girls Hostel,Girls Hostel,32,30
17762,"B.E.A. College of Education & PG Centre, Davangere",2015,"Bapuji Girls Hostel, P.J.Extension, Davangere",Girls Hostel,800,0
33814,Bharati Vidyapeeths College of Pharmacy Sector-3 CBD Navi Mumbai 400 615,2015,Bharati Vidyapeeth Student Hostel for Girls,Girls Hostel,300,2
33814,Bharati Vidyapeeths College of Pharmacy Sector-3 CBD Navi Mumbai 400 615,2015,Bharati Vidyapeeth Student Hostel for Boys,Boys Hostel,240,3
41071,Bharathidasan College of Arts and Science,2015,Bharathidasan College Girls Hostel,Girls Hostel,100,23
41071,Bharathidasan College of Arts and Science,2015,Bharathidasan College Boys Hostel,Boys Hostel,100,25
47396,"NANDANVAN COLLEGE OF NURSING, Jabalpur",2015,Boys College Hostel,Boys Hostel,25,8
47396,"NANDANVAN COLLEGE OF NURSING, Jabalpur",2015,Girls College Hostel,Girls Hostel,150,116
41419,"Modern Education Societys Newille Wadia Institute of Management Studies and Career Development, V.K.Joag Path, Pune 411001",2015,MES Girls Hostel,Girls Hostel,20,3
41419,"Modern Education Societys Newille Wadia Institute of Management Studies and Career Development, V.K.Joag Path, Pune 411001",2015,M E Society's Boys Hosted,Boys Hostel,20,2
44457,"R. L. S. Y. COLLEGE JHUMRITELIYA, KODERMA",2015,Welfare,Boys Hostel,50,50
34735,AKADAMI NURSING COLLEGE,2015,ARNAV GIRLS HOSTEL,Girls Hostel,40,20
6260,JIS College of Engineering 123,2015,NIVEDITA GIRL'S HOSTEL,Girls Hostel,175,72
25883,"P.G. College, Secunderabad",2015,Pg Hostel,Boys Hostel,300,400
25883,"P.G. College, Secunderabad",2015,PGCS Girls Hostel,Girls Hostel,90,120
44630,Ananda Marg College,2015,Ananda Marga College Hostel 2,Boys Hostel,50,17
45990,"SANCTORIUM COLLEGE OF EDUCATION, LALAD BARAMULLAH",2015,SHANIALLAH BUILDING,Boys Hostel,72,14
45790,"ISLAMPUR COLLEGE, UTTAR DINAJPUR",2015,ISLAMPUR COLLEGE GIRLS HOSTEL,Girls Hostel,35,0
47295,SHAHEED UDHAM SINGH INSTITUTE OF COMPUTER TANGORI MOHALI,2015,Girls Hostel No. 1,Girls Hostel,60,3
32810,S.V.R.M. College,2015,Dr. N.V. Krishna Rao,Boys Hostel,60,33
32810,S.V.R.M. College,2015,Women's Hostel,Girls Hostel,32,29
34962,P.G. COLLEGE OF NURSINGH CENTER HOSPITAL,2015,BOYS HOSTEL,Boys Hostel,30,5
34962,P.G. COLLEGE OF NURSINGH CENTER HOSPITAL,2015,GIRLS HOSTEL,Girls Hostel,600,400
10954,"P.S College, Jhumpura",2015,GOPABANDHU CHATRABASH,Boys Hostel,30,30
362,"L.B.RAO COLLEGE OF PHARMACEUTICAL EDU. AND RES., KHAMBHAT 226",2015,B.D. RAO BOYS HOSTEL,Boys Hostel,50,8
362,"L.B.RAO COLLEGE OF PHARMACEUTICAL EDU. AND RES., KHAMBHAT 226",2015,L.B.RAO GIRLS HOSTEL,Girls Hostel,50,10
17818,"I.D.S.G. Government College, Chikmagalur.",2015,"IDSG GENERAL HOSTEL,CHIKMAGALUR",Boys Hostel,108,23
52301,KMS College of IT and Management,2015,KMS HOSTEL,Girls Hostel,50,0
13799,"Dr. D.Y. Patil Homoeopathy College, Pimpri, Pune",2015,D.Y.Patil Hostel,Boys Hostel,50,11
21674,"Disha College of Managment Studies, Satyavihar Chankhuri",2015,Boys Hostel,Boys Hostel,225,165
46538,VITASTA SCHOOL OF LAW,2015,VITASTA GIRLS HOSTEL,Girls Hostel,50,0
46348,"INSTITUTE OF TECHNOLOGY MANAGEMENT, ALIGARH",2015,CHEDI LAL MADAN LAL HOSTEL,Boys Hostel,108,38
52243,DOGRA DEGREE COLLEGE,2015,Dogra College Boys Hostel,Boys Hostel,30,0
28368,"Institute of Management & Technology, Tigaon Road, Faridabad",2015,"72, 16A, Faridabad",Girls Hostel,60,19
42558,"SHIVNATH VERMA SMARAK MAHAVIDYALAYA, DEO NAGAR, KHANPUR PILAI, SULTANPUR",2015,BOYS HOSTEL 1,Boys Hostel,32,32
8008,"VIMALA COLLEGE, THRISSUR",2015,Vimala College Hostel,Girls Hostel,425,413
11808,"Chemists College of Pharmaceutical Sciences and Research, Varikkoly, Puthencruz, Ernakulam - 682 308",2015,chemistscollege hostel,Girls Hostel,100,98
27066,Kalasalingam Institute of Technology,2015,Girls Hostel,Girls Hostel,500,300
11254,"Sai Ram Education Trust Group of Institutions, Vill. Bulhatipper, PO Tipper, Teh. Barsar, Distt Hamirpur",2015,Dandru,Girls Hostel,60,3
11254,"Sai Ram Education Trust Group of Institutions, Vill. Bulhatipper, PO Tipper, Teh. Barsar, Distt Hamirpur",2015,Paddar,Boys Hostel,60,2
35167,"Jai Hind Defence College, Ayadhya Nagar, Bypass Road, Bhopal",2015,BALAJI HOSTEL,Boys Hostel,150,107
14759,PSN College of Education,2015,Bharathi,Girls Hostel,100,0
12395,"MAJOR S.D. SINGH MEDICAL COLLEGE & HOSPITAL, FATEHGARH,",2015,major sd Singh Medical College & Hospital,Boys Hostel,200,166
40399,SDM Medical College,2015,Interns,Girls Hostel,145,104
40399,SDM Medical College,2015,Parijatha,Girls Hostel,286,248
300,"Government Polytechnic,Valsad 629",2015,GIRL'S HOSTEL,Girls Hostel,48,33
13432,Institute of Dental Sciences,2015,News Boys Hostel,Boys Hostel,100,18
13432,Institute of Dental Sciences,2015,Old Boys Hostel,Boys Hostel,100,52
13432,Institute of Dental Sciences,2015,Girls Hostel,Girls Hostel,170,133
11067,"Rajarambapu College of Pharmacy, KASEGAON,",2015,RCP,Girls Hostel,60,60
41622,"N.D.M.V.P.Samajs Nashik Engineering College,Shivajinagar, Gangapur Road, Nashik 422013",2015,Nashik District Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College of Engineering Nashik,Girls Hostel,180,154
28513,"Sri Sarada Niketan college for Women, Amaravathipudur",2015,Nivedha hostel,Girls Hostel,150,150
28505,Maa Omwati Institute of management & Technology,2015,Boys,Boys Hostel,100,10
27064,Sethu Institute of Technology,2015,Girls Hostel,Girls Hostel,320,219
36933,McGan's Ooty School of Architecture,2015,McGAN'S Boys Hostel,Boys Hostel,175,120
36933,McGan's Ooty School of Architecture,2015,McGAN'S Girls Hostel,Girls Hostel,129,103
25054,K.Ramakrishnan College of Technology(New),2015,BOYS HOSTEL,Boys Hostel,672,660
44696,Elite B. Ed. College,2015,Sreniketan,Boys Hostel,10,5
47844,DR. SUBHASH TECHNICAL CAMPUS (695),2015,DR. SUBHASH TECHNICAL CAMPUS GIRLS HOSTEL,Girls Hostel,200,200
47844,DR. SUBHASH TECHNICAL CAMPUS (695),2015,DR. SUBHASH TECHNICAL CAMPUS BOYS HOSTEL,Boys Hostel,500,500
24985,Ponnaiyah Ramajayam College of Engineering and Technology,2015,New Hostel,Boys Hostel,200,103
24985,Ponnaiyah Ramajayam College of Engineering and Technology,2015,Old Hostel,Boys Hostel,150,92
24985,Ponnaiyah Ramajayam College of Engineering and Technology,2015,PRGH,Girls Hostel,150,80
49834,"INSTITUTE OF BUSINESS MANAGEMENT & RESEARCH, IPS ACADEMY",2015,IPS ACADEMY HOSTEL,Girls Hostel,300,265
44683,Panchmura Mahavidyalaya,2015,Panchmura MahavidyalayaBoy's Hostel,Boys Hostel,80,56
46894,"CITY COLLEGE OF MANAGEMENT AND TECHNOLOGY, LUCKNOW",2015,City Girls Hostel,Girls Hostel,80,40
52975,Rakesh College of a Educational Group,2015,Sant,Girls Hostel,50,50
52975,Rakesh College of a Educational Group,2015,Shiva Hostel,Boys Hostel,50,50
46001,"S M IQBAL COLLEGE OF EDUCATION, SRINAGAR",2015,S.M.IQBAL BOYS HOSTEL,Boys Hostel,250,29
46001,"S M IQBAL COLLEGE OF EDUCATION, SRINAGAR",2015,S.M.IQBAL GIRLS HOSTEL,Girls Hostel,200,0
30801,Sant Mela Singh College of Education,2015,Mata Gujari Girls Hostel,Girls Hostel,55,10
24702,"Seema Dental College and Hospital,Veerbhadra Road, Rishikesh",2015,Girls Hostel No. 2,Girls Hostel,72,122
24702,"Seema Dental College and Hospital,Veerbhadra Road, Rishikesh",2015,Boys Hostel,Boys Hostel,36,65
24702,"Seema Dental College and Hospital,Veerbhadra Road, Rishikesh",2015,PG Hostel,Boys Hostel,12,12
10901,"Patteswar Degee College, Suakati",2015,GIRLS ST/SC,Boys Hostel,100,100
10901,"Patteswar Degee College, Suakati",2015,ST BOYS,Boys Hostel,20,20
25201,Lucky Institute of Professional Studies,2015,LUCKY SHIKSHAN SANSTHAN HOSTEL,Girls Hostel,100,80
13147,B.R. Mirdha Government College,2015,GIRLS HOTEL,Girls Hostel,40,0
46563,COLLEGE OF COMPUTER STUDIES MSCIT VADU,2015,Girls Hostel,Girls Hostel,100,3
29150,"Christian Dental College, Brown Road, Ludhiana",2015,Eden Brown Hostel,Boys Hostel,40,25
42692,Moulana Abul Kalam Azad B. Ed. College,2015,Kadomani Girl's hostel,Girls Hostel,30,17
42692,Moulana Abul Kalam Azad B. Ed. College,2015,Md.Yunush Ali Boy's Hostel,Boys Hostel,70,32
45595,"SARA COLLEGE OF NURSING (Inst. Code - 112), ERODE",2015,Sara Nursing College - Hostel,Girls Hostel,500,183
47875,CHITRINI NURSING COLLEGE FOR WOMEN PRANTIJ,2015,CHITRINI WOMEN'S HOSTEL,Girls Hostel,150,110
16620,Panimalar Engineering College,2015,PEC GIRLS HOSTEL II,Girls Hostel,176,176
16620,Panimalar Engineering College,2015,PEC GIRLS HOSTEL I,Girls Hostel,442,442
16583,Sri Ramanujar Engineering College,2015,Block A,Boys Hostel,300,125
16583,Sri Ramanujar Engineering College,2015,Block B,Girls Hostel,100,25
37187,"G.D. Memorial College, Sector-4, Kudi Bhagtasni Housing Board, Jodhpur",2015,LUCKY SHIKSHAN SANSTHAN,Girls Hostel,100,10
49483,"MAA SARASWATI INSTITUTE OF ENGINEERING & TECHNOLOGY, KALANAUR",2015,Saraswati Hostel,Boys Hostel,75,63
17484,"JSS College for Women, Chamarajanagar",2015,"JSS College womens hostel, Chamarajanagar",Girls Hostel,280,200
46578,BHAGYALAXMI NURSING COLLEGE MODASA,2015,guru krupa hostel modasa,Boys Hostel,50,35
46578,BHAGYALAXMI NURSING COLLEGE MODASA,2015,bhagyalaxmi nursing hostel in dr yogesh upadhyay building modasa,Girls Hostel,150,120
21160,"Govt. First Grade College, Mulabagalu-563131, Kolar Dist.",2015,SC/ST HOSTEL,Girls Hostel,100,100
6623,MED COLLEGE VADU,2015,PATEL SHEETALBEN BHAKTIBHAI,Girls Hostel,50,0
46789,"APEEJAY INSTITUTE OF TECHNOLOGY SCHOOL OF ARCHITECTURE AND PLANNING, GREATERÃ‚Â NOIDA",2015,"BOYS HOSTEL, AIT",Boys Hostel,167,22
11322,"Govt. College of Pharmacy, Rohroo, Distt Shimla",2015,GIRLS HOSTEL,Girls Hostel,90,92
41103,Guruvayurappan Institute of Management,2015,Hill View,Boys Hostel,108,44
30806,B.N College of Education,2015,B.N Boys HOSTEL,Boys Hostel,50,2
266,"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR 075",2015,BOYS,Boys Hostel,187,177
36941,Christ The King Engineering College,2015,Boys hostel - 1,Boys Hostel,250,112
36941,Christ The King Engineering College,2015,Girls hostel,Girls Hostel,250,80
36990,United Institute of Technology,2015,Thendral illam,Girls Hostel,143,142
33541,Saraswati Education Societys Group of Institutions Sau. Vandana N. Tasgaonkar Technical Education Complex At Disksal Post Koshane Kalyan Karjat RoadTal. Karjat Dist. Raigad 401 201,2015,Saraswati Education Society' Boy's Hostel,Girls Hostel,100,79
53002,JLD ENGINEERING AND MANAGEMENT COLLEGE 347,2015,"jld boys hostel, outside campus",Boys Hostel,20,2
6269,"NSHM Knowledge Campus, Kolkata Group of Institutions 277",2015,"NSHM Knowledge Campus, Boys",Boys Hostel,75,75
37011,Excel College of Technology,2015,EXCEL GIRLS HOSTEL,Girls Hostel,500,42
37011,Excel College of Technology,2015,EXCEL BOYS HOSTEL,Boys Hostel,500,78
44786,Saltora B. Ed. College,2015,Saltora b. Ed. College Boys Hostel,Boys Hostel,30,25
19476,"Hitkari Mahila T.T. College, Garh Palace, Kota",2015,HITKARI COLLEGE CAMPUS,Girls Hostel,60,0
13818,"Sinhgad Dental College & Hospital, Vadgaon (BK), Pune",2015,Vishalgad,Boys Hostel,448,30
11182,"Appasaheb Birnale College of Architecture,Sangli Miraj Road,",2015,Shri V.B.Patil Trust's Sangli,Girls Hostel,25,10
10845,Dev Samaj College for Girls,2015,Dev Samaj Hostel,Girls Hostel,50,0
25048,"Anna University of Technology, Tiruchirappalli - Ariyalur Campus",2015,UCEA GIRLS HOSTEL,Girls Hostel,300,352
11421,"Gautam Girls College Hamirpur, Distt Hamirpur",2015,Gautam Hostel,Girls Hostel,160,110
27061,Arunachala College of Engineering for Women,2015,Seetha Lekshmi,Girls Hostel,300,135
34060,"Mahatma Education Society's Paillai`s College of Architecture, Composit College Complex, Plot No.10, Sector16, New Panvel, Navi Mumbai: 410 206.",2015,Pillai Girls Hostel,Girls Hostel,50,10
9166,C473 Siddeshwar Arts College ladchincholi,2015,Siddeshwar Boys Hostel,Boys Hostel,50,25
64,"SHRI SAMANVAY INSTITUTE OF PHARMACY, BOTAD 256",2015,samanvay boys hostel,Boys Hostel,300,18
460,"A. R. COLLEGE OF PHARMACY & G.H.P. INSTITUTE OF PHARMACY(Diploma), V.V.NAGAR 401",2015,Vindhya Hostel,Boys Hostel,72,20
37037,Nehru Institute of Information Technology and Management,2015,Kamala Nehru,Girls Hostel,100,11
18355,"Mahatma Gandhi Arts Commerce Science, Armori",2015,Women Hostel,Girls Hostel,24,0
6629,"COLLEGE OF EDUCATION,DARAMALI",2015,UGC Aided Girls Hostel,Girls Hostel,25,0
237,"Government Polytechnic,Gandhinagar 623",2015,Boys Hostel,Boys Hostel,135,30
27041,PSN College of Engineering and Technology,2015,ANCHOR,Boys Hostel,450,403
6659,GRAMSEVA MAHAVIDHYALAY GRMA BHARATI- AMRAPUR,2015,Gramseva Mahavidhyalay Hostel,Boys Hostel,180,164
50940,"Jamia Islamia Ishaatul Ulooms Jamia Institute of Engineering and Management Studies, Akkalkuwa",2015,Jamia Hostel -2,Girls Hostel,600,550
50940,"Jamia Islamia Ishaatul Ulooms Jamia Institute of Engineering and Management Studies, Akkalkuwa",2015,Jamia Hostel -1,Boys Hostel,1500,1400
27088,Annai Vailankanni College of Engineering,2015,ANNAI VAILANKANNI COLLEGE OF ENGINEERING,Girls Hostel,85,47
27602,Jan Nanak Choudhary Devi Lal Memorial Institute of Business Management,2015,NETAJI SUBHASH HOSTEL,Boys Hostel,60,0
33850,"St. Fransis Institute of Management & Research Poinsur, S.V.P. Road, Borivali (W), Mumbai - 400 103",2015,SFIMAR GIRLS HOSTEL,Girls Hostel,12,6
33850,"St. Fransis Institute of Management & Research Poinsur, S.V.P. Road, Borivali (W), Mumbai - 400 103",2015,SFIMAR BOYS HOSTEL,Boys Hostel,24,13
25016,Star Lion College of Engineering and Technology (New),2015,Block2,Girls Hostel,50,22
37018,Vivekanandha Institute of Engineering and Technology for Women,2015,DELUXE,Girls Hostel,500,267
