id,name,survey_year,type,hostelname,intake_capacity,students_residing
4242,S J E S SCHOOL OF NURSING BANGALORE,2015,Girls Hostel,Girls Hostel,150,0
3078,TAMILNADU POLYTECHNIC COLLEGE -,2015,Girls Hostel,Girls Hostel,120,20
3078,TAMILNADU POLYTECHNIC COLLEGE -,2015,Boys Hostel,Old Boys Hostel,220,200
3078,TAMILNADU POLYTECHNIC COLLEGE -,2015,Others,New Boys Hostel,225,110
2766,CHENDURAN POLYTECHNIC COLLEGE PILIVALAM,2015,Boys Hostel,CHENDHURAN POLYTECHNIC COLLEGE BOYS HOSTEL,210,148
2766,CHENDURAN POLYTECHNIC COLLEGE PILIVALAM,2015,Girls Hostel,CHENDHURAN POLYTECHNIC COLLEGE GIRLS HOSTEL,50,6
694,NOWGONG POLYTECHNIC NAGAON-782001,2015,Boys Hostel,Hostel No.1&2,135,82
694,NOWGONG POLYTECHNIC NAGAON-782001,2015,Boys Hostel,Hostel No.3,80,55
694,NOWGONG POLYTECHNIC NAGAON-782001,2015,Girls Hostel,Girls' Hostel,40,26
12582,"SRI PADMARAJ D.P.ED COLLEGE, SINDAGI",2015,Girls Hostel,PADMARAJ GIRLS HOSTEL,100,65
12582,"SRI PADMARAJ D.P.ED COLLEGE, SINDAGI",2015,Boys Hostel,PADMARAJ BOYS HOSTEL,100,40
15248,HARI BANDHU NURSING AND PARAMEDICAL INSTITUTE,2015,Girls Hostel,HARI BANDHU GIRLS HOSTEL,200,19
2343,MAHALAXMI INSTITUTE OF TECHNOLOGY & ENGINEERING,2015,Boys Hostel,MITE BOYS HOSTEL,60,50
2343,MAHALAXMI INSTITUTE OF TECHNOLOGY & ENGINEERING,2015,Girls Hostel,MITE GIRL'S HOSTEL,60,40
2748,AYYAPPA POLYTECHNIC COLLEGE AIVADHUGUDI,2015,Girls Hostel,AYYAPPA GIRLS HOSTEL,500,250
2748,AYYAPPA POLYTECHNIC COLLEGE AIVADHUGUDI,2015,Boys Hostel,AYYAPPA BOYS HOSTEL,50,10
3005,SRI AYYAPPA POLYTECHNIC COLLEGE AIVADHUGUDI,2015,Boys Hostel,SRIAYYAPPA BOYS HOSTEL,600,200
3005,SRI AYYAPPA POLYTECHNIC COLLEGE AIVADHUGUDI,2015,Girls Hostel,SRIAYYAPPA GIRLS HOSTEL,50,10
2300,DIVINE INSTITUTE OF ENGG. TECH. PODA ASTIA BARIPADA,2015,Boys Hostel,DIET HOSTEL - 2,64,62
2300,DIVINE INSTITUTE OF ENGG. TECH. PODA ASTIA BARIPADA,2015,Boys Hostel,DIET HOSTEL - 1,96,84
2300,DIVINE INSTITUTE OF ENGG. TECH. PODA ASTIA BARIPADA,2015,Girls Hostel,DIET HOSTEL - 3,40,32
8241,SARAH TUCKER TEACHER TRAINING INSTITUTE PALAYAMKOTTAI,2015,Girls Hostel,LINCY,200,17
12177,"GOVERNMENT POLYTECHNIC, GAUCHAR",2015,Boys Hostel,Boys Hostel,60,34
5433,KRS INSTITUTE OF PARAMEDICAL SCIENCES AND NURSING GONDA,2015,Girls Hostel,Hostel,55,42
5461,RAVINDRA SINGH SMARAK PARAMEDICAL SCIENCE AND NSG INST. GONDA,2015,Girls Hostel,Hostel,50,40
12785,"RECT POLYTECHNIC COLLEGE SOUTH VIJAYANARAYANAM, TIRUNELVELI",2015,Boys Hostel,RECT BOYS HOSTEL,125,45
12785,"RECT POLYTECHNIC COLLEGE SOUTH VIJAYANARAYANAM, TIRUNELVELI",2015,Girls Hostel,RECT GIRLS HOSTEL,25,3
2269,KHELHOSHE POLYTECHNIC ATOIZU,2015,Boys Hostel,Hostel#5,40,20
2269,KHELHOSHE POLYTECHNIC ATOIZU,2015,Girls Hostel,Hostel#4,60,60
2269,KHELHOSHE POLYTECHNIC ATOIZU,2015,Boys Hostel,Boys Hostel#1,60,0
2269,KHELHOSHE POLYTECHNIC ATOIZU,2015,Others,Hostel#3,27,0
2269,KHELHOSHE POLYTECHNIC ATOIZU,2015,Boys Hostel,Boys Hostel #2,60,30
15030,VIDYA NURSING INSTITUTE KUMHARI,2015,Girls Hostel,Vidya Niketan Hostel,60,53
2975,SEETHAIAMMAL POLYTECHNIC COLLEGE -,2015,Boys Hostel,KURUNICHI,150,0
3011,SRI DURGA DEVI POLYTECHNIC COLLEGE KHIZL MUDALAM BEDU,2015,Boys Hostel,BOYS HOSTEL,100,62
3011,SRI DURGA DEVI POLYTECHNIC COLLEGE KHIZL MUDALAM BEDU,2015,Girls Hostel,GIRLS HOSTEL,10,5
1383,P. V. P. POLYTECHNIC JNANABHARATHI BANGALORE,2015,Girls Hostel,Chethana,372,362
1383,P. V. P. POLYTECHNIC JNANABHARATHI BANGALORE,2015,Boys Hostel,P G Hostel,26,26
1383,P. V. P. POLYTECHNIC JNANABHARATHI BANGALORE,2015,Boys Hostel,Ananda,422,422
1383,P. V. P. POLYTECHNIC JNANABHARATHI BANGALORE,2015,Boys Hostel,Siddartha,265,228
1383,P. V. P. POLYTECHNIC JNANABHARATHI BANGALORE,2015,Boys Hostel,Ashoka,90,74
4104,KRUPANIDHI EDUCATION TRUST SCHOOL OF NURSING BANGALORE URBAN,2015,Girls Hostel,Krupanidhi Girls Hostel,192,192
4104,KRUPANIDHI EDUCATION TRUST SCHOOL OF NURSING BANGALORE URBAN,2015,Boys Hostel,Krupanidhi Boys Hostel,192,192
2714,A. D. J. DHARMAMBAL POLYTECHNIC COLLEGE NAGAPATTINAM,2015,Girls Hostel,ADJD DHARMAMBAL POLYTECHNIC HOSTEL,200,30
12732,"THEVANESAM ERUDHAYA AMMAL POLYTECHNIC COLLEGE, VEMBAR",2015,Boys Hostel,Boys Hostel,60,55
12732,"THEVANESAM ERUDHAYA AMMAL POLYTECHNIC COLLEGE, VEMBAR",2015,Boys Hostel,Boys Hostel 2,50,40
5246,EXCEL SCHOOL OF NURSING TIRUNELVELI,2015,Girls Hostel,EXCEL,80,68
4791,PARVATIBAI MHASKE INSTITUTE OF NURSING AHMEDNAGAR,2015,Girls Hostel,Parvatibai mhaske institute of nursing,100,60
2827,JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH,2015,Girls Hostel,LORDS ANGEL LADIES HOSTEL,25,11
2827,JAYARAJ ANNAPACKIAM CSI POLYTECHNIC COLLEGE NAZARETH,2015,Boys Hostel,BISHOP JASON DHARMARAJ HOSTEL,250,107
6704,SHRI VEERABHADRESHWARA RURAL TEACHERS TRAININ (D.ED) INSTITUTE BELLARY,2015,Boys Hostel,SV Boys Hostel,50,4
6704,SHRI VEERABHADRESHWARA RURAL TEACHERS TRAININ (D.ED) INSTITUTE BELLARY,2015,Girls Hostel,Sv Girls Hostel,50,6
6591,ROSA MISTICA TEACHER TRAINING INSTITUTE DAKSHINA KANNADA,2015,Girls Hostel,Rosa Mystica Convent Hostel,100,6
2715,A.K.T. MEMORIAL POLYTECHNIC COLLEGE KALLKURICHI,2015,Girls Hostel,A.K.T. MEMORIAL GIRLS HOSTEL,400,10
2715,A.K.T. MEMORIAL POLYTECHNIC COLLEGE KALLKURICHI,2015,Boys Hostel,A.K.T. MEMORIAL BOYS HOSTEL,400,41
5245,"SCHOOL OF NURSING, EX-MINISTER K. RAJARAM NAIDU PARA MEDICAL INSTITUTITONS, MADURAI",2015,Girls Hostel,"EX.MINISTER K RAJARAM NAIDU PARAMEDICAL GIRLS HOSTEL, ATCHAMPATTI",40,25
6705,SHRI VIJAYA MAHANTESH VIDYAVARDHAK SANGHA BAGALKOT,2015,Girls Hostel,AKKAMAHADEVI GIRLS HOSTEL ILKAL,250,245
6705,SHRI VIJAYA MAHANTESH VIDYAVARDHAK SANGHA BAGALKOT,2015,Boys Hostel,S V M HOSTEL ILKAL,200,100
3210,GOVERNMENT POLYTECHNIC BAREILLY,2015,Boys Hostel,C.V. RAMAN HOSTEL,220,218
3210,GOVERNMENT POLYTECHNIC BAREILLY,2015,Girls Hostel,KALPANA CHAWLA,80,70
8285,SKA TEACHER TRAINING INSTITUTE MEENACHISUNDARNAD ST AUNDIPATTY,2015,Girls Hostel,SKA WOMENS HOSTEL,50,3
2725,ALAGAPPA POLYTECHNIC COLLEGE -KARAIKUDI,2015,Girls Hostel,KNH HOSTEL,60,32
2725,ALAGAPPA POLYTECHNIC COLLEGE -KARAIKUDI,2015,Girls Hostel,LADIES HOSTEL,60,16
2725,ALAGAPPA POLYTECHNIC COLLEGE -KARAIKUDI,2015,Boys Hostel,APT HOSTEL,150,148
6463,KANAKADAS SHIKSHANA SAMITI KANAKA NILAYA GADAG,2015,Girls Hostel,Shankuntalbai Women Hostel,10,0
3022,SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU,2015,Girls Hostel,Girls Hostel Block,20,0
3022,SRI RAM POLYTECHNIC COLLEGE PERUMALPATTU,2015,Boys Hostel,Gents Hostel Block,50,2
3117,VALIVALAM DESIKAR POLYTECHNIC COLLEGE NAGAPATTINAM,2015,Boys Hostel,V.D.P.COLLEGE HOSTEL,240,200
4036,HALAMMA SCHOOL OF NURSING JOSHI GALLI ILKAL BAGALKOT,2015,Boys Hostel,V C AKKI HOSTEL,25,10
4036,HALAMMA SCHOOL OF NURSING JOSHI GALLI ILKAL BAGALKOT,2015,Girls Hostel,HALAMMA GIRLS HOSTEL,25,15
3018,SRI NANDHANAM POLYTECHNIC COLLEGE MOLAGARAMPATTI,2015,Boys Hostel,Campus hostel,200,195
3018,SRI NANDHANAM POLYTECHNIC COLLEGE MOLAGARAMPATTI,2015,Girls Hostel,Mandy hostel,100,97
5470,SANJAY GANDHI SCHOOL OF NURSING PILIBHIT,2015,Girls Hostel,SANJAY GANDHI GIRLS HOSTEL,60,48
3115,V.J.P. POLYTECHNIC COLLEGE MANNACHANALLUR,2015,Boys Hostel,VJP HOSTEL,50,19
5212,"ANNAI THERESSA, SCHOOL OF NURSING, SALEM",2015,Girls Hostel,Annai Theressa Nursing Hostel,50,10
3369,SATYADEV INSTITUTE OF TECHNOLOGY,2015,Boys Hostel,vivekanand hostel,200,135
3369,SATYADEV INSTITUTE OF TECHNOLOGY,2015,Girls Hostel,maa savitri hostel,100,0
4084,K R SCHOOL OF NURSING BANGALORE URBAN,2015,Girls Hostel,K R GIRLS HOSTEL,80,35
4084,K R SCHOOL OF NURSING BANGALORE URBAN,2015,Boys Hostel,K R BOYS HOSTEL,40,29
2794,GOMATHI AMBAL POLYTECHNIC COLLEGE MALAIYADIKURICHI,2015,Boys Hostel,GAPC HOSTEL,240,30
2794,GOMATHI AMBAL POLYTECHNIC COLLEGE MALAIYADIKURICHI,2015,Girls Hostel,GAPC HOSTEL,100,5
2794,GOMATHI AMBAL POLYTECHNIC COLLEGE MALAIYADIKURICHI,2015,Others,GAPC I YEAR HOSTEL,100,15
15295,KARMA NURSING AND PARAMEDICAL COLLEGE,2015,Boys Hostel,KARMA BOYS HOSTEL,70,30
15295,KARMA NURSING AND PARAMEDICAL COLLEGE,2015,Girls Hostel,KARMA GIRLS HOSTEL,50,40
2734,ANNDAVAR POLYTECHNIC COLLEGE ALUKKULI,2015,Boys Hostel,Andavar Hostel,140,85
5382,ANAND NURSING COLLEGE MEERUT,2015,Girls Hostel,ANAND GIRLS HOSTEL,140,42
4461,FATIMA MATA MISSION HOSPITAL WAYANAD,2015,Girls Hostel,Fatma school of nursing hostel,125,85
2787,EXCEL POLYTECHNIC COLLEGE PALLAKKAPALAYAM,2015,Boys Hostel,BH,800,600
2787,EXCEL POLYTECHNIC COLLEGE PALLAKKAPALAYAM,2015,Girls Hostel,GH,300,150
5472,SANTUSHTI INSTITUTE OF NURSING & PARAMEDICAL SCIENCES VARANASI,2015,Boys Hostel,Santushti Hostel 4,60,35
5472,SANTUSHTI INSTITUTE OF NURSING & PARAMEDICAL SCIENCES VARANASI,2015,Girls Hostel,Santushti Hostel 1,80,70
5472,SANTUSHTI INSTITUTE OF NURSING & PARAMEDICAL SCIENCES VARANASI,2015,Girls Hostel,Santushti Hostel 3,80,72
5472,SANTUSHTI INSTITUTE OF NURSING & PARAMEDICAL SCIENCES VARANASI,2015,Girls Hostel,Santushti Hostel 2,80,67
8229,SAHAYA MATHA TEACHER TRAINING INSTITUTE KALAIYARKOIL,2015,Girls Hostel,SAHAYAMATHA,50,5
6485,KUMADVATHI TEACHERS TRAINING INSTITUTE SHIMOGA,2015,Girls Hostel,KUMADVATHI GIRLS HOSTEL,50,0
6485,KUMADVATHI TEACHERS TRAINING INSTITUTE SHIMOGA,2015,Boys Hostel,KUMADVATHI BOYS HOSTEL,50,0
4257,SANJO SCHOOL OF NURSING MANDYA,2015,Girls Hostel,SANJO HOSTEL,100,69
6947,B.I. TEACHER TRAINING INSTITUTE KOTTAYAM,2015,Girls Hostel,"B I BOARDING,PALLOM",30,11
2870,MEENAKSHIAMMAL POLYTECHNIC COLLEGE MALLIYANKARANAI,2015,Boys Hostel,Map Boys Hostel,132,50
2870,MEENAKSHIAMMAL POLYTECHNIC COLLEGE MALLIYANKARANAI,2015,Girls Hostel,Map Girls Hostel,86,10
15054,VINAYAKA MISSIONS AVIATION ACADEMY,2015,Boys Hostel,NRI-2,200,70
15054,VINAYAKA MISSIONS AVIATION ACADEMY,2015,Girls Hostel,NARMADA,100,6
524,ESC GOVT POLYTECHNIC NANDYAL,2015,Boys Hostel,"ESC GOVT POLYTCHNIC HOSTEL,NANDYAL",170,154
524,ESC GOVT POLYTECHNIC NANDYAL,2015,Girls Hostel,ESC GOVT POLYTECHNIC GIRLS HOSTEL,60,36
1813,GOVERNMENT POLYTECHNIC THANE,2015,Boys Hostel,Government Polytechnic Hostel,100,80
2961,S. VEERASAMY CHETTIAR POLYTECHNIC COLLEGE TN PUDUKKUDI VILLAGE,2015,Girls Hostel,SVC COLLEGE GIRLS HOSTEL,100,2
2961,S. VEERASAMY CHETTIAR POLYTECHNIC COLLEGE TN PUDUKKUDI VILLAGE,2015,Boys Hostel,SVC COLLEGE BOYS HOSTEL,125,58
15300,"GENERAL NURSING SCHOOL, STATE HOSPITAL, DHARAMPUR",2015,Girls Hostel,GIRLS HOSTEL,64,26
15300,"GENERAL NURSING SCHOOL, STATE HOSPITAL, DHARAMPUR",2015,Boys Hostel,BOYS HOSTEL,24,3
2926,PEE GEE POLYTECHNIC COLLEGE NO,2015,Girls Hostel,sapthagiri patmavathi hostel,175,25
2926,PEE GEE POLYTECHNIC COLLEGE NO,2015,Boys Hostel,sapthagiri patmavathi hostel,200,55
4765,HOLY SPIRIT SCHOOL OF NURSING MUMBAI,2015,Girls Hostel,Rashmi Bhavan,240,198
3037,SRI SOWDAMBIKA POLYTECHNIC COLLEGE ARUPPUKOTTAI,2015,Boys Hostel,Sri Sowdambika Managing Board Hostel,150,44
15226,KESHAV POLYTECHNIC,2015,Boys Hostel,KESHAV HOSTEL,40,10
3928,ANURADHA SCHOOL OF NURSING BANGALORE URBAN,2015,Boys Hostel,Anuradha Boys hostel,200,5
2671,"SHRI GOKUL VERMA GOVERNMENT POLYTECHNIC COLLEGE, BHARATPUR",2015,Girls Hostel,Girls Hostel,45,0
2798,GOVERNMENT POLYTECHNIC COLLEGE NAGERCOIL,2015,Boys Hostel,GPT BOYS HOSTEL,135,135
2798,GOVERNMENT POLYTECHNIC COLLEGE NAGERCOIL,2015,Girls Hostel,GPT GIRLS HOSTEL,30,30
2910,P T LEE CHENGALVARAYA NAICKER POLYTECHNIC COLLEGE PURASAIWALKAM,2015,Boys Hostel,P T LEE CHENGALVARAYA NAICKER HOSTEl,100,54
680,"BONGAIGAON POLYTECHNIC, BONGAIGAON",2015,Boys Hostel,Bongaigaon Polytechnic Hostel-2,100,84
680,"BONGAIGAON POLYTECHNIC, BONGAIGAON",2015,Boys Hostel,Bongaigaon Polytechnic Hostel-1,100,80
680,"BONGAIGAON POLYTECHNIC, BONGAIGAON",2015,Girls Hostel,Bongaigaon Polytechnic Girls Hostel,60,10
4565,SACRED HEART HOSPITAL THRISSUR,2015,Girls Hostel,S H Hostel,120,60
15316,Chandra Hospital and Research Centre,2015,Girls Hostel,Girls Hostel,30,26
4493,K M H MEMORIAL SCHOOL OF NURSING MALAPURAM,2015,Girls Hostel,"SCHOOL OF NURSING, KMHM TRUST HOSTEL",100,70
15242,Abhishek Nursing and Paramedical Institute,2015,Others,Faculty Hostal,30,10
15242,Abhishek Nursing and Paramedical Institute,2015,Girls Hostel,Student Hostal,60,21
3088,THE KEVIN POLYTECHNIC COLLEGE VILLAGE,2015,Boys Hostel,JS BOYS HOSTEL,100,0
3088,THE KEVIN POLYTECHNIC COLLEGE VILLAGE,2015,Girls Hostel,JS GIRLS HOSTEL,25,0
15354,"KLES Institute of Nursing Sciences, Ankola, Uttar Kannada",2015,Girls Hostel,"KLES Nursing Hostel, Ankola",130,16
15354,"KLES Institute of Nursing Sciences, Ankola, Uttar Kannada",2015,Boys Hostel,"KLES Nursing Hostel, Ankola",30,1
6939,AL-AZHAR TEACHER TRAINING INSTITUTE IDUKKI,2015,Girls Hostel,AL-AZHAR LADIES HOSTAL,100,51
3109,UDHAYAM POLYTECHNIC COLLEGE THANGACHIMADAM,2015,Girls Hostel,St Clares Hostel,75,0
3109,UDHAYAM POLYTECHNIC COLLEGE THANGACHIMADAM,2015,Boys Hostel,St. Francis Hostel,200,190
3340,P.K.INSTITUTE OF TECHNOLOGY & MANAGEMENT,2015,Girls Hostel,PKITM GIRLS HOSTEL,100,2
3340,P.K.INSTITUTE OF TECHNOLOGY & MANAGEMENT,2015,Boys Hostel,PKITM BOYS HOSTEL,200,100
10898,DUMKAL POLYTECHNIC MURSHIDABAD,2015,Girls Hostel,ROKEYA HALL,240,39
10898,DUMKAL POLYTECHNIC MURSHIDABAD,2015,Boys Hostel,KAZI NAJRUL HALL,342,338
10898,DUMKAL POLYTECHNIC MURSHIDABAD,2015,Boys Hostel,GANDHI HALL,450,367
1133,SIRDA(WOMEN) POLYTECHNIC VILL. TROAT P.O KANAID SUNDERNAGAR H.P.,2015,Girls Hostel,SIRDA Girls Hostel,250,40
1133,SIRDA(WOMEN) POLYTECHNIC VILL. TROAT P.O KANAID SUNDERNAGAR H.P.,2015,Boys Hostel,SIRDA Boys Hostel,120,85
2850,LAKSHMIAMMAL POLYTECHNIC COLLEGE NALATTINPUTHUR,2015,Boys Hostel,LAP HOSTEL,450,300
2268,INSTITUTE OF COMMUNICATION & INFORMATION TECHNOLOGY MOKOKCHUNG,2015,Boys Hostel,Boys Hostel,100,40
2268,INSTITUTE OF COMMUNICATION & INFORMATION TECHNOLOGY MOKOKCHUNG,2015,Girls Hostel,Girls Hostel,22,7
3083,THE CHRISTIAN INST FOR TECH EDN POLY COLLEGE ODDANCHATRAM,2015,Boys Hostel,BOYS HOSTEL,250,223
3083,THE CHRISTIAN INST FOR TECH EDN POLY COLLEGE ODDANCHATRAM,2015,Girls Hostel,GIRLS HOSTEL,50,17
3054,ST MICHAELS POLYTECHNIC COLLEGE VELLANUR,2015,Boys Hostel,St. Michaels Polytechnic Mens Hostel,150,12
13999,"ANM SCHOOL, CIVIL HOSPITAL, BHARUCH",2015,Girls Hostel,ANM TRAINING SCHOOL,80,38
7836,DISTRICT INSTITUTE OF EDUCATION & TRAINING NAGAPATTINAM,2015,Girls Hostel,girls hostel,50,20
7836,DISTRICT INSTITUTE OF EDUCATION & TRAINING NAGAPATTINAM,2015,Boys Hostel,boys hostel,50,3
3056,ST. MARIAM POLYTECHNIC COLLEGE MARANTHAI,2015,Girls Hostel,GIRLS HOSTEL,150,120
3056,ST. MARIAM POLYTECHNIC COLLEGE MARANTHAI,2015,Boys Hostel,BOYS HOSTEL,600,575
8701,DISTRICT INSTITUTE OF EDUCATION & TRAINING SHRAWASTI,2015,Girls Hostel,HOSTEL,60,35
2703,"VIDYA BHAWAN GOVERNMENT POLYTECHNIC COLLEGE, UDAIPUR",2015,Boys Hostel,Hostel D,64,37
5450,NISHAT HOSPITALS & INSTITUTE OF PARAMEDICAL SCIENCES LUCKNOW,2015,Girls Hostel,NISHAT HOSTEL,250,186
15286,Kirti Institute of Nursing and Paramedical Sciences,2015,Girls Hostel,florence nightingle-block-1,50,18
15286,Kirti Institute of Nursing and Paramedical Sciences,2015,Girls Hostel,florence nightingle-block-2,60,0
15286,Kirti Institute of Nursing and Paramedical Sciences,2015,Girls Hostel,florence nightingle-block-3,60,0
5420,I I M T SCHOOL OF NURSING AGRA,2015,Girls Hostel,IIMT HOSTEL,100,40
5420,I I M T SCHOOL OF NURSING AGRA,2015,Boys Hostel,IIMT HOSTEL,100,30
2811,HINDUSTAN INSTITUTE OF ENGINEERING TECHNOLOGY ALANDUR,2015,Boys Hostel,MUSTANG HOSTEL,60,56
12178,"GOVERNMENT POLYTECHNIC, KASHIPUR",2015,Boys Hostel,Boys hostel,90,45
12178,"GOVERNMENT POLYTECHNIC, KASHIPUR",2015,Girls Hostel,Girls hostel,39,30
12178,"GOVERNMENT POLYTECHNIC, KASHIPUR",2015,Girls Hostel,Girl's hostel sc/st,35,25
2719,ADHIPARASAKTHI POLYTECHNIC COLLEGE MELMARUVATHUR,2015,Boys Hostel,BOYS HOSTEL,600,600
2719,ADHIPARASAKTHI POLYTECHNIC COLLEGE MELMARUVATHUR,2015,Girls Hostel,GIRLS HOSTEL,150,150
13011,"PRAGATHI SCHOOL OF NURSING, PATAMATALANKA, KRISHNA",2015,Girls Hostel,pragathigirls hostal,180,121
15079,Govt polytechnic leh,2015,Boys Hostel,Boys,40,40
2661,"SH.GOKUL BHAI BHATTGOVERNMENT POLYTECHNIC COLLEGE, SIROHI",2015,Boys Hostel,Boys Hostel,24,0
2661,"SH.GOKUL BHAI BHATTGOVERNMENT POLYTECHNIC COLLEGE, SIROHI",2015,Girls Hostel,Girls Hostel( under construction),25,0
15203,Dronas Polytechnic College,2015,Girls Hostel,Tirupati girls hostel,60,2
15203,Dronas Polytechnic College,2015,Boys Hostel,Drona's hostel,120,20
2847,KRISHNASWAMY MEMORIAL POLYTECHNIC COLLEGE SKUMARAPURAM,2015,Girls Hostel,KRISHNASAMY LADIES HOSTEL,50,3
2847,KRISHNASWAMY MEMORIAL POLYTECHNIC COLLEGE SKUMARAPURAM,2015,Boys Hostel,KRISHNASAMY MENS HOSTEL,150,26
4415,VYDEHI INSTITUTE OF NURSING SCIENCES & RES. CENTRE BANGALORE,2015,Boys Hostel,Vydehi Nursing Boys Hostel,100,20
4415,VYDEHI INSTITUTE OF NURSING SCIENCES & RES. CENTRE BANGALORE,2015,Girls Hostel,Vydehi Nursing Girls Hostel,440,255
3474,CHAITANYA EDUCATIONAL SOCIETY PRAKASAM,2015,Girls Hostel,Chaitanya Nursing Hostel,240,160
8633,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, GAUTAM BUDH NAGAR",2015,Boys Hostel,BOYS HOSTEL,50,0
12172,"GOVERNMENT GIRLS POLYTECHNIC, DEHRADUN",2015,Girls Hostel,NEW GIRLS HOSTEL,33,33
12172,"GOVERNMENT GIRLS POLYTECHNIC, DEHRADUN",2015,Girls Hostel,Girls Hostel,90,73
3014,SRI KRISHNA POLYTECHNIC COLLEGE SEVUGAMPATTI,2015,Boys Hostel,SRI KRISHNA HOSTEL,300,126
3417,VIRANGNA JHALKAR BAI GOVT. GIRLS POLYTECHNIC,2015,Girls Hostel,GOVT.GIRLS HOSTAL,120,215
3570,NATIONAL SCHOOL OF NURSING PRAKASAM,2015,Girls Hostel,Nationalnursinghostel,180,75
7753,ARUMUGAM NALLAMANI TEACHER TRAINING INSTITUTE SRI RAM NALLAMANI PUBLIC CHRT 70 TPK ROAD,2015,Girls Hostel,Nallamani Girls Hostel,100,50
2901,NOORUL ISLAM POLYTECHNIC COLLEGE THIRUVITHAMCODE,2015,Boys Hostel,NOORUL ISLAM POLYTECHNIC COLLEGE,300,275
12759,"CMS POLYTECHNIC COLLEGE CMS NAGAR, NAMAKKAL",2015,Boys Hostel,CMS GENTS HOSTEL,1000,450
12759,"CMS POLYTECHNIC COLLEGE CMS NAGAR, NAMAKKAL",2015,Girls Hostel,CMS LADIES HOSTEL,500,60
3086,THE KAVERY INSTITUTE OF TECHNOLOGY M KALIPATTI,2015,Girls Hostel,GIRLS HOSTEL,50,5
3086,THE KAVERY INSTITUTE OF TECHNOLOGY M KALIPATTI,2015,Boys Hostel,BOYS HOSTEL,150,56
4160,N C PATEL SCHOOL OF NURSING BANGALORE,2015,Boys Hostel,N.C.Patel Hostel,75,0
4160,N C PATEL SCHOOL OF NURSING BANGALORE,2015,Girls Hostel,N.C.Patel Hostel,340,0
10802,GULABRAO PATIL MEMORIAL TRUST GULABRAO PATIL COLLEGE OF PHARMACY MIRAJ,2015,Girls Hostel,"PARVATIDEVI RAGHUNATHRAO PATIL GIRLS HOSTEL, MIRAJ",100,15
14928,M S Polytechnic College,2015,Boys Hostel,Haji Shahul Mymoon,100,52
2873,MOHAMED SATHAK POLYTECHNIC COLLEGE MAYAKULAM,2015,Boys Hostel,Ahamed Jalaludeen Mens Hostel,700,600
2873,MOHAMED SATHAK POLYTECHNIC COLLEGE MAYAKULAM,2015,Girls Hostel,Ahamed Jalaludeen Womens Hostel,50,25
13295,"VIJAYA HEALTH CARE INSITUTE OF PARAMEDICAL SCIENCES SCHOOL OF NURSING, RAMACHANDRAREDDY NAGAR, MEDAK",2015,Girls Hostel,vijaya girls hostal,180,79
4345,SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL,2015,Girls Hostel,SRI VISHNU GIRLS HOSTEL,200,200
4345,SRI VISHNU SCHOOL OF NURSING BANGALORE RURAL,2015,Boys Hostel,SRI VISHNU BOYS HOSTEL,150,150
3939,ATHENA SCHOOL OF NURSING DAKSHINA KANNADA,2015,Girls Hostel,Attavar Hostel,150,48
3048,SRINIVASA POLYTECHNIC COLLEGE KALAMAVUR,2015,Boys Hostel,RIGIL HOSTEL,100,90
3048,SRINIVASA POLYTECHNIC COLLEGE KALAMAVUR,2015,Girls Hostel,VEGA HOSTEL,100,80
14166,"RAGHUVIR INSTITUTE OF NURSING & PARAMEDICAL SCIENCES, RAIBAREILLY",2015,Girls Hostel,raghuveer,30,30
13919,"STELLA MARYâS TEACHER TRAINING INSTITUTE, SIVAGIRI, THIRUNELVELI",2015,Girls Hostel,Gurupatham Hostel,100,10
3041,SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE VADAKUCHIPALAYAM,2015,Boys Hostel,Boys Hostel,150,38
3041,SRI VENKATACHALAPATHY POLYTECHNIC COLLEGE VADAKUCHIPALAYAM,2015,Girls Hostel,Girls Hosel,100,4
2763,CAPE POLYTECHNIC COLLEGE BOOTHAPANDY,2015,Boys Hostel,CAPEPOLYTECHNIC COLLEGE HOSTEL,200,100
2797,GOVERNMENT POLYTECHNIC COLLEGE KATTINAYANAPPALLI,2015,Boys Hostel,BOYS HOSTEL,150,184
2797,GOVERNMENT POLYTECHNIC COLLEGE KATTINAYANAPPALLI,2015,Girls Hostel,GIRLS HOSTEL (OLD),110,42
2953,RUDHRAVENI MUTHUSWAMY POLYTECHNIC COLLEGE PALAPPAMPATTI,2015,Boys Hostel,RMPTC BOYS HOSTEL,60,50
2953,RUDHRAVENI MUTHUSWAMY POLYTECHNIC COLLEGE PALAPPAMPATTI,2015,Girls Hostel,RMPTC GIRLS HOSTEL,10,2
2777,DR DHARMAMBAL GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN THARAMANI,2015,Girls Hostel,"Dr. Dharmambal Government Polytechnic College for women, Tharamani, Chennai-113",220,600
2902,NPA CENTENARY POLYTECHNIC COLLEGE,2015,Boys Hostel,NPACPC BOYS HOSTEL,126,40
2805,GOVT POLYTECHNIC COLLEGE FOR WOMEN -MADAKKULAM,2015,Girls Hostel,INSTITUTION HOSTEL,380,330
